class,PAAC14,PAAC1,PAAC8,PAAC20,PAAC11,PAAC2,PAAC10,PAAC28,PAAC3,PAAC19,PAAC7,PAAC5
0.0,0.7813963376972406,1.088916172166797,0.6905311320579823,0.7049508900997655,2.1616745422121553,1.1507246835720033,1.07319272634633,1.823132937733437,1.13434908442431,0.6132163529827953,0.6134335311332813,0.2450597886128924
0.0,0.9436848619809918,1.0445643231198989,0.37926453357511836,1.092272496573292,2.1954979370601913,0.9991010645072488,1.423828856695017,1.8396615505085905,0.9412918265466064,0.6174434954977449,1.0498793167583764,0.23989495399366406
0.0,1.2033430660804,0.7730849611729359,0.8666208814144941,1.0890294039844972,2.149480392445018,0.9868660125916354,1.2006470640103353,1.7324444281156115,0.5591307072359092,0.6164607408021878,0.6413431542560988,0.5097745498575886
0.0,0.8957274990959195,1.145775695836322,1.2200587024744254,1.3936290476803443,1.7065847507493104,0.783023069402816,0.8350148376637353,1.6752599372352872,0.6442727169642525,0.611800823173908,1.0893942377826433,0.22974006276471265
0.0,0.5929127838067365,1.7211330449924325,1.057068685052972,0.975266089984865,2.373372502720499,1.0395052150118913,0.9280380603837006,1.6590286284630351,0.4990090992196259,0.32302663225679906,1.2451522415348024,0.3168379938434928
0.0,1.0414877385867172,0.4215126958401735,0.1202307343853258,1.0509557794523539,3.1235433470528964,0.6043966723662058,1.3580179507315804,1.619719351107762,1.7713760965094063,0.552070490363712,1.3869413319817114,0.25868344964460116
0.0,1.0377924765069608,1.0976507047266513,1.407156860595352,1.1267241054193131,1.5685286845188529,0.7602691884406679,1.387755959584403,1.5784683292586827,1.6456482944965558,1.0213010426057572,0.7602691884406679,0.1172909833957291
0.0,1.0295713874481007,0.9937142812443585,1.4309999374210227,1.0710475978899647,1.5304048010911215,0.8190000187736932,1.2664999655815623,1.596619079206531,1.5786665143911551,0.9627618853922214,0.7567857031108968,0.10790476041478625
0.0,0.7838923436177283,0.6022149791713521,0.6037067890399743,1.2186469390732042,2.4033547288927526,0.44073721441314634,1.6017392159722943,1.7068926772109196,1.365400533749106,0.6533854878591157,0.546061851525918,0.3141985989085965
0.0,1.100448195423204,1.856810936462828,1.3507654323709855,1.6429865433431905,2.7575853453815276,0.8416594741607931,0.7437718418579922,1.6775159147154635,0.40837876475714036,0.6797583852011828,1.0626754978783095,0.24747767579753
0.0,0.7794008271843978,2.087037869849539,1.10030432988748,1.769030166569304,2.083147990027804,1.5412539742840796,0.397520434322021,1.7709763215955512,0.09900535103736897,0.235555951928694,0.4818739046975215,0.3838626340590404
0.0,0.9263247471078674,1.1545275899081666,0.6343145056541581,1.24519986338946,1.8408044192425717,0.9406762460290788,1.0780369932670528,1.662605548990058,1.9416534667635204,0.311734715340497,1.7008665510175296,0.010745949931153017
0.0,0.9780323341287288,0.9121140316563892,1.035232260028509,1.039612859551272,1.8635204243819152,0.9857935331742542,1.0478066150261856,1.7400982350931238,0.6847423172698268,0.7298925092695763,0.9654087369357608,0.21080007410021984
0.0,1.4611011572729948,0.7953474683744558,0.988368967672805,1.1172053896614207,2.1484368374199474,0.9886052709667545,1.1818630735590527,1.7915792128696477,0.6015686115888061,0.7740375495879444,0.5797734077768959,0.364720401372687
0.0,1.1496234431564432,0.6515622328557661,0.6589806941128274,1.1735499110375112,2.093712789128089,0.7448266458060457,1.4538458852281189,1.8045131449780447,1.060444817678251,0.656915925312592,0.7679562498716166,0.2742539368469035
0.0,0.7202680831600351,1.3259730101556075,1.560767793715118,1.3169603210337315,1.3183420274008162,1.0662818049927174,0.6415460860616372,1.7457120773568309,0.4815377779207108,0.4560910143436063,0.4394473424669386,1.861336363571336
0.0,0.8365017868054508,0.9309845962734892,1.1055707946954827,0.8862438690620159,1.7081391250629694,0.9150844116165427,1.1242603820714314,1.7402746765150372,0.9611187926804656,0.9702032042970083,0.6523104126240513,0.09600357361090142
0.0,0.9496544009440668,1.2779624855196483,1.0916415429582929,1.120287600021456,2.141113227769891,1.008988885820033,0.7513011423360668,1.7930132001501926,0.5341107996352468,0.4803869433123181,0.7365685999678158,0.4620861431406694
0.0,0.8818341133199552,0.9541161435901272,1.0737550479063072,0.9978714206373932,1.7893777530941122,0.9469917858653332,1.0701534509075656,1.7480664005002096,0.8057550479063071,0.791016428269333,0.853307360097049,0.14890051382016484
0.0,0.8496950829399068,0.493241510646159,0.9081241366356746,1.0558192195755811,1.8994830212923175,0.8391345637100649,1.6796388611349602,1.785207975214592,1.19031943056748,0.4951132875774877,1.1823932640558044,0.1431889532904118
0.0,0.9576278413165858,0.749881267228997,0.7328994843201619,1.083633161440054,2.250007576844228,0.7363232308743626,1.440547396107697,1.6349457520674793,2.22575536095474,0.7112378688829807,0.8439537322526822,0.23449887163962016
0.0,0.8801227825549864,0.8912250781113791,0.38697951300140615,1.0880497740589532,2.216801043200764,0.8198333565727629,1.4067835825138095,1.7300233738736568,1.044397634725319,0.7800995481179066,0.855529217342071,0.21196493918951484
0.0,0.7363635525579802,1.5479729449259176,1.3357202131674544,1.439632284176687,2.718363552557981,1.141058273413497,0.2516508845401187,1.7485561917808308,0.2862882415431962,0.2862882415431962,1.0450033818842603,0.22144211727703905
0.0,0.7293494467275028,1.6475073806842935,0.7640096968491501,1.4238981110523043,2.1641553656812618,0.9660582531265206,1.2764903391666607,1.741356791395986,0.858,0.5572208194130241,0.6386019249635058,0.4340874157055913
0.0,0.5389281554155472,1.3950971534013834,1.103001524007489,0.7204196374505489,1.9957867522578752,1.2553667338054535,0.829225711649654,1.7164786371256002,0.23461775427203874,0.40049338704436316,0.8518737277629631,0.211070701578836
0.0,0.6849272130623913,1.68572321358223,1.1863592001039678,0.8435762306899776,2.4654189559357276,0.7825542379489479,0.8435762306899776,1.6086634577504704,0.4991545355103986,0.21803228460302723,1.1246984815973489,0.3736133286672996
0.0,1.2019536736096035,1.0824742231023636,0.9135256740042806,0.7693999176853153,1.275874552361102,0.8190615970316026,0.8473565651241021,1.7544435789265955,1.109474428889075,1.6189178020289592,0.6994306647544388,0.13103330932488366
0.0,0.9539273558939444,0.6218268984772506,0.4496425892556467,1.093707988860705,3.01958907924416,0.6979147134800178,1.122020227862282,1.67872425352513,1.4391857439366755,0.649587644529088,1.1179287906090165,0.15006649337277184
0.0,0.9390940214716648,1.480691874305175,0.7162248343275502,1.101253960124051,1.820807868170414,1.0058364846461505,0.9390940214716648,1.7215825245220995,0.5159974448040933,0.7942881963123648,1.1793173221088655,0.2564614202650478
0.0,0.8435332026602588,1.2868899207353754,1.0197212765346964,1.1072505590027235,1.8521594622096784,0.7312763161670086,1.4836131573661877,1.6999335946794818,1.0435351627563747,1.0871900339705534,0.6904648372436251,0.12834076139141073
0.0,0.7109131319090509,0.9653082993488818,1.2275307475609014,1.2899952304923965,1.8941647056437336,1.2350778375527849,0.7733776148405459,1.8625026389923236,0.42360330712903993,0.4867875992802309,1.2107102702044887,0.2269364709700256
0.0,0.9267699368324857,1.0977742846956855,0.5915036232193334,1.1530053140550225,1.9555287624590152,0.9870734670830974,1.1331483834539282,1.6843059457301672,1.7091348385161134,0.4076843923516101,1.5863194724156788,0.06057274243923071
0.0,1.3494618027752723,0.7086216327619858,0.979864570557843,1.1607068285711948,2.024912060734496,0.5520380333606703,1.64676267074811,1.6247689347483063,2.345832145741139,0.9963703429658668,1.2926712109387046,0.18939441578230848
0.0,1.4189345555867374,0.5566051134387877,1.410358715683523,0.7082311168110355,1.6970946189952796,0.4300710534024931,2.0288452879101118,1.7342697056774743,0.9527890001106935,0.8994833812261075,0.1544627489632246,0.04217802001209824
0.0,0.5954082163538766,1.4522166112559962,1.042471949266034,0.8355110823814845,2.074432572960681,1.234053503262688,0.8149458471860009,1.7258564585644172,0.31262417805856163,0.38344280261015046,0.832478687969046,0.19998782169659776
0.0,0.24083538096457344,0.9651047934471354,0.732323329512743,0.8923443178024576,2.37448203999006,1.3920777979316852,1.3388802501557917,1.8417365207424548,0.7503503250281932,0.08704195191252295,1.250110751339058,0.2934969963871322
0.0,0.7754356491627881,1.4156375026354056,0.9005437460468914,1.207167167144726,1.9584110064720384,0.8179336302125736,1.2084464690739842,1.7084982398078035,0.9839059846534673,0.8364602918535374,0.784588734769943,0.1565713916059974
0.0,0.7327220206367046,1.6277220166418753,1.1562093846663506,0.8683826756913,2.4508628146009395,0.7475234696555347,0.8350252719407076,1.6186209408635326,0.5299675109289437,0.2527906153336492,1.040404327082346,0.3890938626428233
0.0,1.3022347620714698,1.2390450595831193,1.4537438387350974,1.2236389580359839,1.8616904455942305,0.5701624406188541,0.7498375593811459,1.625940744183069,1.3546662199054809,1.4317860718228999,0.5509538098187544,0.6133633031602689
0.0,0.8948607501808548,1.1454246076681944,1.2200038449481554,1.3907983993248174,1.7103370055461724,0.7828146108029903,0.8310760672775558,1.67576462647697,0.6399060578731677,0.6121738543525435,1.086783019532196,0.22923537352302945
0.0,0.97361964337046,1.2328241906637412,0.8610143689785111,0.778867805397698,1.8725794102306288,0.77475809336259,1.2814320849521803,1.7947377228934627,0.9431180795230028,0.8572016734975789,0.8044840671740319,0.08703186565193625
0.0,0.6816487400298241,1.8668562064717424,0.941646085208498,1.317966628623315,1.918335953569794,0.8750589857985837,0.9722641086829634,1.6955692419428023,0.9034641294338824,0.598646188963094,0.737969283444641,0.30309480448740317
0.0,1.4124769629065592,1.1847698507854776,0.994008604266308,1.6214873101981178,2.247390043608547,0.748052391372837,1.1934585554037953,1.652354427573166,0.9263970157095472,0.6264787059318094,0.7668774646666067,0.3478331335049754
0.0,0.9778292041214152,1.1519189208195777,0.8997192976499468,1.1363284754369591,1.9636743326051325,0.9483169231813936,1.0773039135569165,1.7571056410604644,0.8618639675838436,0.8150926314359873,0.7101968151275396,0.22795076954418175
0.0,0.9746323397166032,0.9746323397166032,0.6613172910116691,0.8622927735591716,2.180875411187413,1.1305936084052814,1.2872511327577487,1.7466213689395635,0.923952873810057,0.7056352492067048,1.1305936084052814,0.2386684951295066
0.0,1.2285154786397392,0.5596654227890024,0.724830896351402,1.1796963800684812,2.5064382377612335,0.7989581524619267,1.8246500964694543,1.8224009278309083,0.7620973078993896,1.2038219226827007,0.5226017947337402,0.485538166678478
0.0,1.5398897398971165,0.5049999208654252,1.2367807267245747,0.6565544274516965,1.73195240070932,0.4807383525589843,2.0515246209469478,1.7403474052988135,1.0148215374215253,0.8309904801418639,0.06455310138678028,0.04029153308033938
0.0,1.5796077131884518,0.9973507657723174,1.1434402580062175,1.1434402580062175,2.015122709065285,1.016119483987565,0.890451169274314,1.8613373824343449,0.5447195109856398,0.8353489117199104,0.5981693092346415,0.3439763234113997
0.0,0.7537963364117176,1.7412801149832244,1.9291114534865368,1.6506660531368476,2.269737897909495,1.1311063350173207,0.2942211646340798,1.7478931531357573,0.4186485520910501,0.26759912003518693,0.6750878102776803,0.32074485696816823
0.0,1.1614791930295838,0.9855132657239166,0.9025561511022338,1.1177337816502313,1.9187465020425492,0.8092418682283296,1.0186145739180057,1.755548609855734,0.7606915319906561,0.7315613302480523,0.7335046338142196,0.3074826457934624
0.0,0.8441691289105486,1.2840092561180108,1.0393404647592095,1.130658431771734,1.845535830189173,0.7380033104071686,1.455916201462034,1.7033700116857933,1.0022282227637165,1.0401351681077402,0.7101691289105486,0.12856868752292616
0.0,0.2599920299292309,1.293415965188754,0.7163205215315454,0.9144094100664666,2.0097364867203,1.4552678833612251,1.1409731346546494,1.94454373679322,0.5958573807743776,0.36859746748392114,0.6630740409137644,0.2067455493114499
0.0,0.6228775963994135,1.350137638671318,1.0811743423170028,0.971369804519137,2.2411068198400326,1.0731989276440668,0.8801161700963649,1.7372262810334191,0.4973606286077155,0.3665107342874766,0.7833395087225844,0.32349532487183386
0.0,0.979467165881282,1.1451487521451749,1.0228670551062236,1.1115231836052915,1.353435274440839,1.069609622819662,0.9460783971198482,1.7781648363342188,0.4926703273315617,0.742384081973543,1.1244351359720164,0.15715679423969695
0.0,0.920422705477811,1.0523414707885403,0.558932304425608,1.1052340464908916,2.0427196773837566,1.0181414942401894,1.182255910250622,1.7000069917127838,1.534251911454418,0.4788401964855949,1.480420928235053,0.09815503335506776
0.0,0.7821506690931992,1.407757066022857,0.9123644009657143,1.2022280202537623,1.949587137307284,0.8076113681707846,1.2377483742248692,1.7073883191581487,0.9876797148622936,0.8587142008791145,0.777485242612153,0.15429605427420523
0.0,1.0300104405905661,1.1817911490070183,0.8905691297308321,1.2581696595966938,2.0212976743761226,0.9370574624297776,1.0280235305104386,1.7614986949261788,0.8452167206175716,0.7837206358390337,0.7301723089260013,0.30107569428160186
0.0,0.656419768230197,1.5539222498061247,1.3239455472587112,1.447192859128617,2.6384197682301966,1.201542873028936,0.2551213123869062,1.772849186708343,0.2962037496768748,0.2962037496768748,1.0442597187742344,0.19752095390453958
0.0,0.9385000048424766,0.9385000048424766,0.4744207951956532,0.91310395660836,2.2791188047852815,1.011539590295982,1.2435791951193935,1.7526089108431435,1.0398168434297699,0.7127425734903008,0.9376237396501595,0.2637178265287641
0.0,1.2012258684261095,0.8437145755223884,0.5267443050003201,0.8884763513163794,2.2299159265799755,0.6897636102594327,1.2728353278995577,1.7687688223688423,1.1849754826314778,0.667450096578054,0.7388808878969954,0.352842374474409
0.0,1.020443715019912,1.6600279914702403,1.1658595191134793,1.6041571549528229,2.6786122679205686,0.861438237541707,0.700764106482976,1.6630730597262586,0.4452360143328665,0.6070223931761926,1.0388987877157108,0.2848539610913786
0.0,0.9980918052741072,0.915420690362136,1.3263689192957695,0.901550891859346,1.549207024050765,0.8476193739529551,1.2748614279354935,1.6124691252445247,1.6367428729748572,1.1243889966143414,0.654944892749655,0.09796493996087607
0.0,1.1730525952455686,0.7236150111337546,1.4320541827724496,0.8582914308427779,1.5346046102771724,0.4967394158111739,1.8550555567498552,1.73924158355202,0.8852166599066406,0.9268287095361089,0.27695174023612307,0.07562519844086017
0.0,0.8539588559223807,0.937428051162139,0.4225445194527814,1.0165889856075898,2.4418818706707635,0.7368715846513582,1.3292619204090128,1.7621986498499354,1.33338867471906,0.5346609877434237,0.9201232190409664,0.0818150648426046
0.0,0.6179565240620956,1.572014563370634,1.256003587299159,1.0680901108269727,2.2775128232645536,0.994393585696313,0.866516303476714,1.650353804144567,0.58403598007859,0.29553054558635183,1.1218809766057567,0.2214441291455369
0.0,0.6318212992060808,0.4851449750750511,0.4778744341116787,0.5865266522850021,3.1876980251484466,0.684386487090532,1.4398356722930215,1.7191811622890114,1.059386487090532,0.7467149728400831,1.0325893503969599,0.2761110796917766
0.0,1.2359949999520228,0.7236188333008156,0.40498999990404616,0.9768060000575726,2.227242666649608,0.769900833447945,1.3627329999968016,1.708016833281625,1.094104166600032,0.6357766666560052,0.9252333334399488,0.3214853332992164
0.0,1.445553161391677,1.1841979280451007,1.0333759528955693,1.6686709362791934,2.336991272934226,0.699724919811008,1.2198623219178517,1.6565485276692613,0.9149585609020136,0.6342949833836239,0.7379953662775846,0.35984351105288565
0.0,0.9163152780791426,0.9504787614533178,1.0219243809491636,1.0425577201239271,1.872443393082664,1.0001435727756656,0.995948060650611,1.7567305386339953,0.7181098742148988,0.6788072708914228,1.0363346320743565,0.21992271113927694
0.0,1.0757434913876596,1.0050105663847315,0.7779412213544079,1.1869907191612223,2.063686259548531,0.8812070108055258,1.1958656890982327,1.7726831659356044,0.931112916871795,0.7529350341285562,0.7193446765807283,0.2740030936129259
0.0,0.897324637430011,1.0202892701945891,0.9260223233804384,0.6406654118901574,1.7663940295921012,0.8358048673687136,1.2585328139162808,1.767731710877095,1.106312935883781,1.0785403425753377,0.6551065102639098,0.06192751466275846
0.0,0.8228593989749117,0.961784934499,1.138650898442358,0.981183966716946,1.7331419140187778,0.9192610571802368,1.1029080166415268,1.7492137525073113,0.8478418800923506,0.8499636492411885,0.692572494985378,0.1451024873079879
0.0,0.7445756813935438,0.9204974471984888,1.2053829593133119,0.8551026556953044,1.4665868923716285,0.8099335979948175,1.3150513278476523,1.7394762676658964,1.0281256988632617,1.1604724044864512,0.5037822352077298,0.10978223520772976
0.0,1.119142347757485,1.119142347757485,0.3351592653719854,0.7939714821789745,2.147014138236691,0.9503541176833424,1.5666345234577763,1.6866557308128127,1.2433031234921967,1.074846534731277,1.398931846846711,0.05536976628275987
0.0,0.9495348826789414,0.9337093645764688,1.814281211305346,0.6435059701017012,2.1580134498545327,1.0706954115048923,1.0548698934024194,1.7435787547618449,0.8064965459835162,0.8381475821884614,0.4111610320429944,0.2900005032170435
0.0,1.2731363303272427,0.7932383407148313,0.9636249083999174,1.0480668493319176,1.797635014495539,0.6851292764530372,1.0015615318474242,1.7511811769205268,0.6882906617403295,0.6692876095189135,0.7654098320977449,0.3278557746825348
0.0,1.0398414271457332,1.996919524304276,1.5924794846776051,1.437993062404686,2.7197952428085155,0.8733888999060572,0.9241661050838766,1.747748463837003,0.4557946481742205,0.6551591674885623,0.9411054509217354,0.23856491575672545
0.0,0.8726568002073385,1.0121583925489226,1.0526508994557366,1.0121583925489226,1.6217091609822363,0.9668411388363424,1.0539258150576587,1.7669481078398372,0.7247806298561441,0.8590842076065811,0.818591700699767,0.11718115394583578
0.0,0.6074380485041343,1.4643826301853131,1.0295796008483995,0.8600247026121983,2.091183546785002,1.229513943960704,0.8119043424536717,1.7278538646572903,0.3292389651038232,0.3798111551685632,0.8283476890042406,0.19762725085956606
0.0,0.9439775000854016,1.0619215343024728,0.3808782384946743,1.0741321594519255,2.2713352266904425,0.8640323298540654,1.4690778976903947,1.8231881252348547,1.010712045167285,0.5637443750213504,0.9567103411458868,0.20877727288254866
0.0,0.6998699521045627,1.7940888950712197,0.7216097023815442,1.1450891259694351,2.292315120155308,1.0787261096349807,0.9147258787367653,1.7242466090810176,0.6802053792907283,0.4468286453482013,1.0502668391458028,0.23478074916905536
0.0,1.0383429828125859,0.64724668648556,0.5673594822486975,1.0994454973519607,2.005789830309369,0.7073492010249351,1.883235055116976,1.7727300507772712,1.3822274867598043,0.816965378438601,0.804725455254098,0.2592483091747358
0.0,1.3734415419702253,1.121859052873164,0.9278462421597076,1.5513667981689885,2.2859498173859256,0.7813395571036337,1.2564506125657384,1.7110912946326364,0.9266860643232786,0.6041195959377421,0.7286033101662799,0.348012280593581
0.0,1.2436062927724727,1.1857988815508098,1.5496761754791533,1.2436062927724727,1.8970999131820745,0.5907303615801347,0.8818116407316068,1.5892368118214975,1.5035192094221588,1.2958017483247488,0.5543323541916991,0.5736591161374484
0.0,1.279504050008957,0.8030387120675846,0.5533251504077846,0.9584134574744736,2.223696864178161,0.6839534366374085,1.3589724195868413,1.7867355762457455,1.1454240916830871,0.6291624508424393,0.773947622087289,0.3574352233375131
0.0,0.9444711261507762,0.919472086257204,0.7205790430454551,1.1459498308037688,2.07150866450998,0.8311590461973382,1.2613237506840371,1.6453029353902435,2.205794876834813,0.5650735106574301,1.2084948217638538,0.15938402454989042
0.0,0.5946205940244975,1.034163680673693,0.9432691663926284,0.6973768903790547,2.06523698884297,1.4734227748626139,1.1352157253018091,1.8383760485742664,1.0031913816883693,0.44064521496689485,0.5844972021656367,0.1992635707239018
0.0,0.9561263451563246,0.7740055596452003,0.7961093081809189,1.0623879119964807,2.1682982415936642,0.7628932926217791,1.38555057386651,1.6367584289777513,2.275244887904555,0.7414746235567937,0.9140474360041057,0.24718265768793746
0.0,1.0192523203842843,1.007771751912668,1.1358283065851604,1.0900155647219831,1.9113802204890848,0.8804494390276503,0.9624536928151348,1.7154763146841319,0.9015046407685684,0.8659329083551764,0.8928049107539956,0.3269491495429469
0.0,1.4128038795953457,0.7250994596723361,1.3752841897135213,1.150163835292749,1.7139636137797662,0.8678262711154893,1.2185965634306195,1.62132356947717,0.31898190419158196,1.0245138973983912,0.4071121522041156,0.2767255092748429
0.0,0.8622450428827958,0.841465369357115,0.37297528359152343,1.1366176335017375,2.124432721561112,0.836817209261344,1.3751995757596063,1.7169130314473833,1.0253280457416487,0.8772352670034756,0.8391412893092294,0.2316304528289245
0.0,0.9531618667239502,0.676725040918244,0.4983872889079835,1.0394950063225383,1.991545124424496,0.7599364445399169,1.8313285271869169,1.796082948965694,1.1623665516665598,0.7626956600577106,0.7031852914369988,0.27532507718371285
0.0,0.26239988952145266,2.1066498396676785,1.4828064536083037,1.0092398385905783,0.7400555751654244,1.1673009835359278,0.5695918555162086,1.8077524588398204,0.3479702177257952,0.297524588398197,1.13558841852596,0.1247840977073329
0.0,0.4630172553904824,1.2193370086582502,0.9720786146799674,1.1970875641828072,2.7256471688079804,0.792485142889027,1.1472350547983865,1.8441915945145808,1.0295768600156554,0.34739213853200324,1.7126781702603215,0.3621957474584028
0.0,1.1943835080472345,1.6615296037566685,1.765874881883008,1.9245675919099068,2.188928210358136,0.883437440941504,1.6454349245157989,1.6852020614940957,0.5780204940571287,0.441718720470752,0.4812941034254319,0.3206547218736607
0.0,1.1556085451344944,1.7198893385159308,1.2324161267818077,1.7759729426227138,2.783249549818944,0.8018316223129137,0.6950649656138514,1.6461010266122522,0.3807065550350612,0.7157889431543816,1.080830406325451,0.23958027176974625
0.0,0.9386981331505518,1.1589213566014755,0.8908239762749037,0.6703061252421865,1.8090025550356432,0.7700395346188988,1.303611398805825,1.7896534884603668,1.0139944640894405,0.9457746473527068,0.7637891258880166,0.051738519447998434
0.0,0.8897454030471644,1.2184495084386875,1.1082424767405565,1.4772420617547097,1.9207963310000036,0.8270296352405682,0.8708564314528338,1.737345992589622,0.8562474993820786,0.6853535051462257,0.8479323869905658,0.3377604281603721
0.0,1.2893082407771792,0.6022508548323693,0.3629758793430414,1.1880646221418978,1.9187236197087576,0.9138022106129396,1.4273395976312253,1.7278842208465985,0.9028750762157058,0.8744090439045146,0.8652846237521113,0.40026482359465376
0.0,0.630901671546932,1.837786627624544,0.6975229976670717,1.3270062266107234,2.217534524294122,0.9819853600675879,1.2254549868472815,1.7188315851902338,0.8232970608961119,0.5123933138122722,0.8877082391202153,0.4114393091464156
0.0,0.5772888400075658,0.8085936228614662,0.3910628860104672,1.1039868817706036,2.0902148944901935,0.883436084628287,1.3714844401008888,1.7532273663055677,1.3394340259057955,0.4945065591146981,0.5459025231603498,0.18901105950690464
0.0,1.0239408881979934,0.41216080305057906,0.11100738995022738,1.051887755022451,3.139708302630785,0.6033040113529887,1.3561861366800103,1.6125527803446018,1.7867054877830713,0.552038353275088,1.394718507428728,0.2551805069845811
0.0,0.9174275909713662,0.8811564870073517,0.602383663469883,1.0657148242110797,2.714388123795499,0.7768321894665935,1.1568877859181599,1.7469011668950083,1.1243194917911132,0.6586228543065266,0.8918091969904552,0.10924605403708228
0.0,0.3422721610767307,1.8646605812922807,1.1119144203466662,0.8396101133568443,0.6463440486376972,1.1720458709550536,0.7313134350514003,1.8196146773876327,0.4053042740402275,0.41614677387633275,0.9189052263858988,0.16867430633424313
0.0,0.955925728227473,0.6473404068354788,0.4993085760758243,1.0502729156542645,2.0202814537105733,0.7299142392417568,1.8848081367095757,1.7804320694525366,1.2007848440062296,0.7487618660347973,0.7007444751902664,0.25209166261705795
0.0,1.1821786821476463,1.9518040862005832,2.1289242851068444,1.885526042269548,2.4774979942044695,1.0823966348936376,0.7403465478819854,1.7394050476595435,0.3596338168188425,0.5256939080038867,0.36046554496454586,0.19706891007090832
0.0,1.1545989253791888,1.1129432089230584,1.0457166566225704,0.791924709062505,1.8792970821412065,1.1193359178841473,1.1834692239131408,1.753034074646165,0.8955283955384707,0.6446861865393505,1.0618015372343437,0.2784548731420859
0.0,1.1377846158455824,1.004703684860469,0.5919167090639452,1.2264883007060514,2.1022832199671684,0.9954518069457918,1.3474890873563647,1.84322847932678,0.9584839356485972,0.5360503755829354,0.7859599278325998,0.2984335600656617
0.0,0.8285934345352449,1.4473610893124151,1.2835068053903167,1.258027221561266,1.8541682938287267,0.9242834271376787,0.7152645312452264,1.694114492007573,0.7152645312452264,0.44707269771360614,0.9029860685686778,0.1318632508922907
0.0,1.1992415517449793,1.522130104687293,1.8151344907890448,1.7721246884829343,2.377272337577236,0.7912733676798415,1.637610284109417,1.7455911945484992,0.5135711580049673,0.7254645289803443,0.4335320319005181,0.1982513540510895
0.0,0.9438128645555878,0.930399873013232,1.839086933115776,0.6380932502552858,2.1535904844943192,1.0696747271909968,1.056261735648641,1.7395269473339567,0.8225800563842934,0.8494060394690054,0.4179965239633248,0.2921346613279159
0.0,0.6817031684850138,1.2537704274732049,1.32091926242916,1.2285917183860144,1.929962615143044,1.0490758759609455,0.63855336120708,1.783812673940055,0.6018357418174382,0.4144495557588567,1.0564130092988249,0.4232411064654866
0.0,1.5250345915828432,0.6992184965111918,0.40105200654178674,1.012065419101496,2.6169238722194152,0.6341713142171648,1.4067651487134343,1.8221876689925387,1.3140442400783623,0.5623359221544746,1.125522530963444,0.36067372634104455
0.0,0.7672667548413586,1.4460658372177588,0.9307449261626918,1.1715196048560195,1.9983266813207403,0.9959041293061984,1.2229317984868904,1.7320288513283675,1.2253614433874847,0.725382160154828,1.2729122638672226,0.29553691565303997
0.0,1.3022395849614896,1.4940830443472872,1.5900694765127719,2.0841945857430044,2.3445106013069488,0.7955347382563859,1.5216700762566906,1.6717200518798137,0.548629713097994,0.39776736912819294,0.4936975522705713,0.32901356783451546
0.0,1.1676432201869569,0.4887494085611803,0.18654323112391324,1.0442552135798135,3.007323187263664,0.6122525082167704,1.371188028481056,1.6712443921276396,1.6611633406059005,0.5523015443593168,1.3310262650453415,0.283868335165528
0.0,0.8372639823961727,0.7649423873752325,0.4425915328737204,1.1649690574793508,2.206778871037692,0.7143877524787692,1.4442080528114822,1.7135339202489528,1.12973316932614,0.8137167270951604,0.7482963490556653,0.25673601760382736
0.0,1.042969015966539,1.042969015966539,0.6980699738026062,0.8098370740970107,2.082738784839505,0.9280026685785614,1.1004521896605275,1.7461933762207376,1.0987070002324755,0.6948707267090332,0.7938752632925875,0.3083221157959925
0.0,1.6667414516898276,0.5905083252936421,0.9693081468804182,1.3178562216685783,2.196206087858661,0.4697581022771122,1.6959013417340205,1.6154612354130544,2.345705995017208,1.2737718909831313,1.043307069131392,0.3646300824668554
0.0,1.342801617042629,0.8613182401055222,1.521846720651082,1.3783121290646303,1.5324857157084752,0.5393417789958747,0.959690385781718,1.6747608263777956,1.269697754245784,1.5107410597569662,0.6356440247500904,0.8272614550893825
0.0,1.0050378978768706,1.013714598651266,0.4138737697341241,1.1652878798786785,2.120564390394296,0.8976742222444507,1.4586654034041042,1.8644128708795815,0.9661199619482445,0.5880656656556529,0.9614254795076154,0.2529103563532524
0.0,1.0023206805635536,0.4110406726460114,0.10538484919134272,1.054458051473348,3.146324893441916,0.6038888394086556,1.3560379583093387,1.6058888394086557,1.7980742555015963,0.5506413611271074,1.3985323069749442,0.24833242855444254
0.0,0.4695684859572836,1.6542586532052843,1.2105238901874609,0.9197249946358326,2.3952140574354615,1.1452815891410593,0.8596358030961874,1.6873935020497857,0.40947929441763836,0.2189055007851894,1.217174983907498,0.4109772786309189
0.0,0.4690623090290055,1.6956744325624924,1.2315224247066971,0.92242050414898,2.4669499127019217,1.069608631610365,0.92242050414898,1.662246944567268,0.4631770515048344,0.15602853557216115,1.2295690200816531,0.31007862287023924
0.0,1.3242185240084687,1.2468662056568591,1.3811340096451048,1.1844275365041252,1.7516659447460763,0.5889754676610937,0.7310245323389064,1.6438025507568805,1.3108043871946413,1.4837861240969552,0.5898481578611373,0.5591437364598819
0.0,0.9199612001823024,1.361228248457887,1.3487279831571468,1.2614162177761463,1.76296722995253,0.8938169992490086,0.8196424563106243,1.6349194417207453,0.7671074110390056,0.5029413259132288,1.0459174317973363,0.10844454985782777
0.0,1.5346650166375597,1.7215733635742885,1.6988731938928356,1.2467961202110731,3.831522325906944,0.8004500717883068,0.9370001305241944,1.8410499934737905,0.3705270149458752,0.4814347092616321,0.6903154538936108,0.22181538863151368
